,Datetime,Adj Close,Close,High,Low,Open,Volume
21845,2024-10-21 11:35:00+00:00,,,,,,
21846,2024-10-21 11:36:00+00:00,,,,,,
21847,2024-10-21 11:37:00+00:00,,,,,,
21848,2024-10-21 11:38:00+00:00,,,,,,
21849,2024-10-21 11:39:00+00:00,,,,,,
21850,2024-10-21 11:40:00+00:00,,,,,,
21851,2024-10-21 11:41:00+00:00,,,,,,
21852,2024-10-21 11:42:00+00:00,,,,,,
21853,2024-10-21 11:43:00+00:00,,,,,,
21854,2024-10-21 11:44:00+00:00,,,,,,
21855,2024-10-21 11:45:00+00:00,,,,,,
21856,2024-10-21 11:46:00+00:00,,,,,,
21857,2024-10-21 11:47:00+00:00,,,,,,
21858,2024-10-21 11:48:00+00:00,,,,,,
21859,2024-10-21 11:49:00+00:00,,,,,,
21860,2024-10-21 11:50:00+00:00,,,,,,
21861,2024-10-21 11:51:00+00:00,,,,,,
21862,2024-10-21 11:52:00+00:00,,,,,,
21863,2024-10-21 11:53:00+00:00,,,,,,
21864,2024-10-21 11:54:00+00:00,,,,,,
21865,2024-10-21 11:55:00+00:00,,,,,,
21866,2024-10-21 11:56:00+00:00,,,,,,
21867,2024-10-21 11:57:00+00:00,,,,,,
21868,2024-10-21 11:58:00+00:00,,,,,,
21869,2024-10-21 11:59:00+00:00,,,,,,
21870,2024-10-21 12:00:00+00:00,,,,,,
21871,2024-10-21 12:01:00+00:00,,,,,,
21872,2024-10-21 12:02:00+00:00,,,,,,
21873,2024-10-21 12:03:00+00:00,,,,,,
21874,2024-10-21 12:04:00+00:00,,,,,,
21875,2024-10-21 12:05:00+00:00,,,,,,
21876,2024-10-21 12:06:00+00:00,,,,,,
21877,2024-10-21 12:07:00+00:00,,,,,,
21878,2024-10-21 12:08:00+00:00,,,,,,
21879,2024-10-21 12:09:00+00:00,,,,,,
21880,2024-10-21 12:10:00+00:00,,,,,,
21881,2024-10-21 12:11:00+00:00,,,,,,
21882,2024-10-21 12:12:00+00:00,,,,,,
21883,2024-10-21 12:13:00+00:00,,,,,,
21884,2024-10-21 12:14:00+00:00,,,,,,
21885,2024-10-21 12:15:00+00:00,,,,,,
21886,2024-10-21 12:16:00+00:00,,,,,,
21887,2024-10-21 12:17:00+00:00,,,,,,
21888,2024-10-21 12:18:00+00:00,,,,,,
21889,2024-10-21 12:19:00+00:00,,,,,,
21890,2024-10-21 12:20:00+00:00,,,,,,
21891,2024-10-21 12:21:00+00:00,,,,,,
21892,2024-10-21 12:22:00+00:00,,,,,,
21893,2024-10-21 12:23:00+00:00,,,,,,
21894,2024-10-21 12:24:00+00:00,,,,,,
21895,2024-10-21 12:25:00+00:00,,,,,,
21896,2024-10-21 12:26:00+00:00,,,,,,
21897,2024-10-21 12:27:00+00:00,,,,,,
21898,2024-10-21 12:28:00+00:00,,,,,,
21899,2024-10-21 12:29:00+00:00,,,,,,
21900,2024-10-21 12:30:00+00:00,,,,,,
21901,2024-10-21 12:31:00+00:00,,,,,,
21902,2024-10-21 12:32:00+00:00,,,,,,
21903,2024-10-21 12:33:00+00:00,,,,,,
21904,2024-10-21 12:34:00+00:00,,,,,,
21905,2024-10-21 12:35:00+00:00,,,,,,
21906,2024-10-21 12:36:00+00:00,,,,,,
21907,2024-10-21 12:37:00+00:00,,,,,,
21908,2024-10-21 12:38:00+00:00,,,,,,
21909,2024-10-21 12:39:00+00:00,,,,,,
21910,2024-10-21 12:40:00+00:00,,,,,,
21911,2024-10-21 12:41:00+00:00,,,,,,
21912,2024-10-21 12:42:00+00:00,,,,,,
21913,2024-10-21 12:43:00+00:00,,,,,,
21914,2024-10-21 12:44:00+00:00,,,,,,
21915,2024-10-21 12:45:00+00:00,,,,,,
21916,2024-10-21 12:46:00+00:00,,,,,,
21917,2024-10-21 12:47:00+00:00,,,,,,
21918,2024-10-21 12:48:00+00:00,,,,,,
21919,2024-10-21 12:49:00+00:00,,,,,,
21920,2024-10-21 12:50:00+00:00,,,,,,
21921,2024-10-21 12:51:00+00:00,,,,,,
21922,2024-10-21 12:52:00+00:00,,,,,,
21923,2024-10-21 12:53:00+00:00,,,,,,
21924,2024-10-21 12:54:00+00:00,,,,,,
21925,2024-10-21 12:55:00+00:00,,,,,,
21926,2024-10-21 12:56:00+00:00,,,,,,
21927,2024-10-21 12:57:00+00:00,,,,,,
21928,2024-10-21 12:58:00+00:00,,,,,,
21929,2024-10-21 12:59:00+00:00,,,,,,
21930,2024-10-21 13:00:00+00:00,,,,,,
21931,2024-10-21 13:01:00+00:00,,,,,,
21932,2024-10-21 13:02:00+00:00,,,,,,
21933,2024-10-21 13:03:00+00:00,,,,,,
21934,2024-10-21 13:04:00+00:00,,,,,,
21935,2024-10-21 13:05:00+00:00,,,,,,
21936,2024-10-21 13:06:00+00:00,,,,,,
21937,2024-10-21 13:07:00+00:00,,,,,,
21938,2024-10-21 13:08:00+00:00,,,,,,
21939,2024-10-21 13:09:00+00:00,,,,,,
21940,2024-10-21 13:10:00+00:00,,,,,,
21941,2024-10-21 13:11:00+00:00,,,,,,
21942,2024-10-21 13:12:00+00:00,,,,,,
21943,2024-10-21 13:13:00+00:00,,,,,,
21944,2024-10-21 13:14:00+00:00,,,,,,
21945,2024-10-21 13:15:00+00:00,,,,,,
21946,2024-10-21 13:16:00+00:00,,,,,,
21947,2024-10-21 13:17:00+00:00,,,,,,
21948,2024-10-21 13:18:00+00:00,,,,,,
21949,2024-10-21 13:19:00+00:00,,,,,,
21950,2024-10-21 13:20:00+00:00,,,,,,
21951,2024-10-21 13:21:00+00:00,,,,,,
21952,2024-10-21 13:22:00+00:00,,,,,,
21953,2024-10-21 13:23:00+00:00,,,,,,
21954,2024-10-21 13:24:00+00:00,,,,,,
21955,2024-10-21 13:25:00+00:00,,,,,,
21956,2024-10-21 13:26:00+00:00,,,,,,
21957,2024-10-21 13:27:00+00:00,,,,,,
21958,2024-10-21 13:28:00+00:00,,,,,,
21959,2024-10-21 13:29:00+00:00,,,,,,
21960,2024-10-21 13:30:00+00:00,5858.52001953125,5858.52001953125,5858.52001953125,5855.93017578125,5857.81982421875,0.0
21961,2024-10-21 13:31:00+00:00,5858.33984375,5858.33984375,5859.97021484375,5857.77001953125,5858.2099609375,10228365.0
21962,2024-10-21 13:32:00+00:00,5858.31005859375,5858.31005859375,5858.6201171875,5856.9599609375,5858.02978515625,9186175.0
21963,2024-10-21 13:33:00+00:00,5858.81982421875,5858.81982421875,5860.16015625,5858.35986328125,5858.35986328125,7645653.0
21964,2024-10-21 13:34:00+00:00,5857.91015625,5857.91015625,5859.509765625,5857.91015625,5858.81982421875,8576894.0
21965,2024-10-21 13:35:00+00:00,5858.3798828125,5858.3798828125,5859.1201171875,5857.330078125,5858.080078125,11306208.0
21966,2024-10-21 13:36:00+00:00,5861.1201171875,5861.1201171875,5861.7998046875,5858.5,5858.52001953125,9057182.0
21967,2024-10-21 13:37:00+00:00,5859.2998046875,5859.2998046875,5861.7099609375,5859.27978515625,5861.02978515625,7676257.0
21968,2024-10-21 13:38:00+00:00,5858.47021484375,5858.47021484375,5860.06982421875,5858.14990234375,5858.97021484375,7554299.0
21969,2024-10-21 13:39:00+00:00,5858.72998046875,5858.72998046875,5859.2900390625,5857.740234375,5858.3798828125,6516407.0
21970,2024-10-21 13:40:00+00:00,5858.68017578125,5858.68017578125,5859.60009765625,5858.33984375,5858.81005859375,7841719.0
21971,2024-10-21 13:41:00+00:00,5856.990234375,5856.990234375,5858.6201171875,5856.990234375,5858.6201171875,5626154.0
21972,2024-10-21 13:42:00+00:00,5857.1298828125,5857.1298828125,5858.2001953125,5856.68994140625,5857.08984375,6334558.0
21973,2024-10-21 13:43:00+00:00,5858.2001953125,5858.2001953125,5858.2001953125,5856.35986328125,5857.14990234375,6812279.0
21974,2024-10-21 13:44:00+00:00,5858.97021484375,5858.97021484375,5859.41015625,5857.97021484375,5858.259765625,6525635.0
21975,2024-10-21 13:45:00+00:00,5859.9501953125,5859.9501953125,5860.52001953125,5858.9599609375,5858.9599609375,7271368.0
21976,2024-10-21 13:46:00+00:00,5861.43017578125,5861.43017578125,5861.43017578125,5859.9599609375,5860.06982421875,7304182.0
21977,2024-10-21 13:47:00+00:00,5861.7001953125,5861.7001953125,5862.080078125,5860.52978515625,5861.33984375,5993742.0
21978,2024-10-21 13:48:00+00:00,5862.27001953125,5862.27001953125,5862.509765625,5861.06982421875,5861.75,5685070.0
21979,2024-10-21 13:49:00+00:00,5862.5498046875,5862.5498046875,5862.7099609375,5861.77978515625,5862.35986328125,5802502.0
21980,2024-10-21 13:50:00+00:00,5862.14013671875,5862.14013671875,5862.68017578125,5861.89013671875,5862.419921875,5553471.0
21981,2024-10-21 13:51:00+00:00,5861.41015625,5861.41015625,5862.5400390625,5861.259765625,5862.10986328125,5812253.0
21982,2024-10-21 13:52:00+00:00,5861.740234375,5861.740234375,5862.10986328125,5861.02978515625,5861.509765625,4649531.0
21983,2024-10-21 13:53:00+00:00,5863.41015625,5863.41015625,5863.6298828125,5861.75,5861.75,8609242.0
21984,2024-10-21 13:54:00+00:00,5862.81982421875,5862.81982421875,5863.72021484375,5862.72021484375,5863.27001953125,5449354.0
21985,2024-10-21 13:55:00+00:00,5860.31982421875,5860.31982421875,5863.0,5860.31982421875,5862.72021484375,5679711.0
21986,2024-10-21 13:56:00+00:00,5860.56005859375,5860.56005859375,5860.56005859375,5859.4501953125,5860.22021484375,4927975.0
21987,2024-10-21 13:57:00+00:00,5860.33984375,5860.33984375,5860.3798828125,5859.2001953125,5860.3798828125,5169179.0
21988,2024-10-21 13:58:00+00:00,5859.89013671875,5859.89013671875,5860.64013671875,5859.7998046875,5860.3701171875,4965449.0
21989,2024-10-21 13:59:00+00:00,5859.14990234375,5859.14990234375,5859.8701171875,5858.830078125,5859.72021484375,4547031.0
21990,2024-10-21 14:00:00+00:00,5859.9501953125,5859.9501953125,5860.47021484375,5859.3798828125,5859.72998046875,6642146.0
21991,2024-10-21 14:01:00+00:00,5860.14013671875,5860.14013671875,5860.72998046875,5859.25,5859.9501953125,5041403.0
21992,2024-10-21 14:02:00+00:00,5859.8701171875,5859.8701171875,5861.2099609375,5859.81982421875,5860.1201171875,5776796.0
21993,2024-10-21 14:03:00+00:00,5862.39990234375,5862.39990234375,5862.52001953125,5859.7001953125,5859.7998046875,5771547.0
21994,2024-10-21 14:04:00+00:00,5860.31005859375,5860.31005859375,5862.47021484375,5860.31005859375,5862.43017578125,5111545.0
21995,2024-10-21 14:05:00+00:00,5861.89990234375,5861.89990234375,5861.89990234375,5860.10986328125,5860.330078125,5893161.0
21996,2024-10-21 14:06:00+00:00,5863.0,5863.0,5863.72021484375,5861.9501953125,5861.9501953125,5811707.0
21997,2024-10-21 14:07:00+00:00,5862.9599609375,5862.9599609375,5863.35009765625,5862.83984375,5862.93994140625,5799829.0
21998,2024-10-21 14:08:00+00:00,5862.72021484375,5862.72021484375,5864.080078125,5862.43994140625,5862.97998046875,5241690.0
21999,2024-10-21 14:09:00+00:00,5863.06005859375,5863.06005859375,5863.259765625,5862.580078125,5862.75,4559658.0
22000,2024-10-21 14:10:00+00:00,5864.2001953125,5864.2001953125,5864.35009765625,5863.2099609375,5863.22021484375,4750551.0
22001,2024-10-21 14:11:00+00:00,5863.64990234375,5863.64990234375,5864.56982421875,5863.64990234375,5864.240234375,4504058.0
22002,2024-10-21 14:12:00+00:00,5863.47998046875,5863.47998046875,5864.10009765625,5863.02001953125,5863.759765625,3945943.0
22003,2024-10-21 14:13:00+00:00,5862.18017578125,5862.18017578125,5863.52978515625,5861.72998046875,5863.52978515625,4596767.0
22004,2024-10-21 14:14:00+00:00,5864.8798828125,5864.8798828125,5864.8798828125,5861.97021484375,5862.2900390625,4617324.0
22005,2024-10-21 14:15:00+00:00,5864.5,5864.5,5865.2998046875,5863.8798828125,5864.990234375,5555244.0
22006,2024-10-21 14:16:00+00:00,5866.43994140625,5866.43994140625,5866.43994140625,5864.08984375,5864.58984375,5567651.0
22007,2024-10-21 14:17:00+00:00,5866.009765625,5866.009765625,5866.919921875,5865.89013671875,5866.47021484375,5251626.0
22008,2024-10-21 14:18:00+00:00,5865.18017578125,5865.18017578125,5866.22021484375,5864.919921875,5865.97998046875,4236317.0
22009,2024-10-21 14:19:00+00:00,5865.169921875,5865.169921875,5865.77978515625,5865.0,5865.43994140625,4964810.0
22010,2024-10-21 14:20:00+00:00,5865.4501953125,5865.4501953125,5865.4501953125,5864.8798828125,5865.2001953125,4022137.0
22011,2024-10-21 14:21:00+00:00,5863.169921875,5863.169921875,5865.64013671875,5863.169921875,5865.56982421875,4588467.0
22012,2024-10-21 14:22:00+00:00,5863.5400390625,5863.5400390625,5863.9599609375,5862.72021484375,5863.16015625,4396563.0
22013,2024-10-21 14:23:00+00:00,5862.43994140625,5862.43994140625,5863.669921875,5862.31982421875,5863.669921875,4663916.0
22014,2024-10-21 14:24:00+00:00,5861.89013671875,5861.89013671875,5862.68017578125,5861.81982421875,5862.47021484375,4572619.0
22015,2024-10-21 14:25:00+00:00,5859.27001953125,5859.27001953125,5861.8798828125,5859.27001953125,5861.8798828125,5367326.0
22016,2024-10-21 14:26:00+00:00,5861.06982421875,5861.06982421875,5861.14013671875,5859.2998046875,5859.2998046875,4502546.0
22017,2024-10-21 14:27:00+00:00,5858.7900390625,5858.7900390625,5860.990234375,5858.7900390625,5860.9599609375,4586419.0
22018,2024-10-21 14:28:00+00:00,5858.06982421875,5858.06982421875,5859.56005859375,5857.990234375,5858.8798828125,4653075.0
22019,2024-10-21 14:29:00+00:00,5857.77978515625,5857.77978515625,5858.39990234375,5857.2099609375,5858.0,4348376.0
22020,2024-10-21 14:30:00+00:00,5856.43017578125,5856.43017578125,5858.3798828125,5856.3798828125,5857.7998046875,4908028.0
22021,2024-10-21 14:31:00+00:00,5853.72021484375,5853.72021484375,5856.41015625,5852.93017578125,5856.41015625,5780964.0
22022,2024-10-21 14:32:00+00:00,5855.72998046875,5855.72998046875,5855.72998046875,5853.77978515625,5853.7998046875,3868184.0
22023,2024-10-21 14:33:00+00:00,5854.97021484375,5854.97021484375,5856.16015625,5854.7099609375,5855.72021484375,3743144.0
22024,2024-10-21 14:34:00+00:00,5854.7900390625,5854.7900390625,5855.22021484375,5854.35986328125,5854.990234375,3666189.0
22025,2024-10-21 14:35:00+00:00,5854.5400390625,5854.5400390625,5855.52978515625,5854.39990234375,5854.85009765625,4186569.0
22026,2024-10-21 14:36:00+00:00,5852.89990234375,5852.89990234375,5854.56005859375,5852.89990234375,5854.56005859375,4808799.0
22027,2024-10-21 14:37:00+00:00,5853.3701171875,5853.3701171875,5854.009765625,5852.7900390625,5853.02978515625,4839016.0
22028,2024-10-21 14:38:00+00:00,5854.14013671875,5854.14013671875,5854.14013671875,5852.81005859375,5853.31982421875,4450290.0
22029,2024-10-21 14:39:00+00:00,5851.58984375,5851.58984375,5854.22021484375,5851.4599609375,5854.22021484375,5804891.0
22030,2024-10-21 14:40:00+00:00,5849.91015625,5849.91015625,5851.58984375,5846.97998046875,5851.56005859375,7923217.0
22031,2024-10-21 14:41:00+00:00,5851.2900390625,5851.2900390625,5851.2900390625,5849.5498046875,5849.93017578125,4203228.0
22032,2024-10-21 14:42:00+00:00,5850.68017578125,5850.68017578125,5851.31005859375,5850.52001953125,5851.31005859375,3581120.0
22033,2024-10-21 14:43:00+00:00,5850.27978515625,5850.27978515625,5851.14990234375,5849.75,5850.93017578125,4272008.0
22034,2024-10-21 14:44:00+00:00,5849.4501953125,5849.4501953125,5850.4501953125,5849.33984375,5850.4501953125,3742857.0
