,Datetime,Adj Close,Close,High,Low,Open,Volume
18452,2024-10-17 01:57:00+00:00,,,,,,
18453,2024-10-17 01:58:00+00:00,,,,,,
18454,2024-10-17 01:59:00+00:00,,,,,,
18455,2024-10-17 02:00:00+00:00,,,,,,
18456,2024-10-17 02:01:00+00:00,,,,,,
18457,2024-10-17 02:02:00+00:00,,,,,,
18458,2024-10-17 02:03:00+00:00,,,,,,
18459,2024-10-17 02:04:00+00:00,,,,,,
18460,2024-10-17 02:05:00+00:00,,,,,,
18461,2024-10-17 02:06:00+00:00,,,,,,
18462,2024-10-17 02:07:00+00:00,,,,,,
18463,2024-10-17 02:08:00+00:00,,,,,,
18464,2024-10-17 02:09:00+00:00,,,,,,
18465,2024-10-17 02:10:00+00:00,,,,,,
18466,2024-10-17 02:11:00+00:00,,,,,,
18467,2024-10-17 02:12:00+00:00,,,,,,
18468,2024-10-17 02:13:00+00:00,,,,,,
18469,2024-10-17 02:14:00+00:00,,,,,,
18470,2024-10-17 02:15:00+00:00,,,,,,
18471,2024-10-17 02:16:00+00:00,,,,,,
18472,2024-10-17 02:17:00+00:00,,,,,,
18473,2024-10-17 02:18:00+00:00,,,,,,
18474,2024-10-17 02:19:00+00:00,,,,,,
18475,2024-10-17 02:20:00+00:00,,,,,,
18476,2024-10-17 02:21:00+00:00,,,,,,
18477,2024-10-17 02:22:00+00:00,,,,,,
18478,2024-10-17 02:23:00+00:00,,,,,,
18479,2024-10-17 02:24:00+00:00,,,,,,
18480,2024-10-17 02:25:00+00:00,,,,,,
18481,2024-10-17 02:26:00+00:00,,,,,,
18482,2024-10-17 02:27:00+00:00,,,,,,
18483,2024-10-17 02:28:00+00:00,,,,,,
18484,2024-10-17 02:29:00+00:00,,,,,,
18485,2024-10-17 02:30:00+00:00,,,,,,
18486,2024-10-17 02:31:00+00:00,,,,,,
18487,2024-10-17 02:32:00+00:00,,,,,,
18488,2024-10-17 02:33:00+00:00,,,,,,
18489,2024-10-17 02:34:00+00:00,,,,,,
18490,2024-10-17 02:35:00+00:00,,,,,,
18491,2024-10-17 02:36:00+00:00,,,,,,
18492,2024-10-17 02:37:00+00:00,,,,,,
18493,2024-10-17 02:38:00+00:00,,,,,,
18494,2024-10-17 02:39:00+00:00,,,,,,
18495,2024-10-17 02:40:00+00:00,,,,,,
18496,2024-10-17 02:41:00+00:00,,,,,,
18497,2024-10-17 02:42:00+00:00,,,,,,
18498,2024-10-17 02:43:00+00:00,,,,,,
18499,2024-10-17 02:44:00+00:00,,,,,,
18500,2024-10-17 02:45:00+00:00,,,,,,
18501,2024-10-17 02:46:00+00:00,,,,,,
18502,2024-10-17 02:47:00+00:00,,,,,,
18503,2024-10-17 02:48:00+00:00,,,,,,
18504,2024-10-17 02:49:00+00:00,,,,,,
18505,2024-10-17 02:50:00+00:00,,,,,,
18506,2024-10-17 02:51:00+00:00,,,,,,
18507,2024-10-17 02:52:00+00:00,,,,,,
18508,2024-10-17 02:53:00+00:00,,,,,,
18509,2024-10-17 02:54:00+00:00,,,,,,
18510,2024-10-17 02:55:00+00:00,,,,,,
18511,2024-10-17 02:56:00+00:00,,,,,,
18512,2024-10-17 02:57:00+00:00,,,,,,
18513,2024-10-17 02:58:00+00:00,,,,,,
18514,2024-10-17 02:59:00+00:00,,,,,,
18515,2024-10-17 03:00:00+00:00,,,,,,
18516,2024-10-17 03:01:00+00:00,,,,,,
18517,2024-10-17 03:02:00+00:00,,,,,,
18518,2024-10-17 03:03:00+00:00,,,,,,
18519,2024-10-17 03:04:00+00:00,,,,,,
18520,2024-10-17 03:05:00+00:00,,,,,,
18521,2024-10-17 03:06:00+00:00,,,,,,
18522,2024-10-17 03:07:00+00:00,,,,,,
18523,2024-10-17 03:08:00+00:00,,,,,,
18524,2024-10-17 03:09:00+00:00,,,,,,
18525,2024-10-17 03:10:00+00:00,,,,,,
18526,2024-10-17 03:11:00+00:00,,,,,,
18527,2024-10-17 03:12:00+00:00,,,,,,
18528,2024-10-17 03:13:00+00:00,,,,,,
18529,2024-10-17 03:14:00+00:00,,,,,,
18530,2024-10-17 03:15:00+00:00,,,,,,
18531,2024-10-17 03:16:00+00:00,,,,,,
18532,2024-10-17 03:17:00+00:00,,,,,,
18533,2024-10-17 03:18:00+00:00,,,,,,
18534,2024-10-17 03:19:00+00:00,,,,,,
18535,2024-10-17 03:20:00+00:00,,,,,,
18536,2024-10-17 03:21:00+00:00,,,,,,
18537,2024-10-17 03:22:00+00:00,,,,,,
18538,2024-10-17 03:23:00+00:00,,,,,,
18539,2024-10-17 03:24:00+00:00,,,,,,
18540,2024-10-17 03:25:00+00:00,,,,,,
18541,2024-10-17 03:26:00+00:00,,,,,,
18542,2024-10-17 03:27:00+00:00,,,,,,
18543,2024-10-17 03:28:00+00:00,,,,,,
18544,2024-10-17 03:29:00+00:00,,,,,,
18545,2024-10-17 03:30:00+00:00,,,,,,
18546,2024-10-17 03:31:00+00:00,,,,,,
18547,2024-10-17 03:32:00+00:00,,,,,,
18548,2024-10-17 03:33:00+00:00,,,,,,
18549,2024-10-17 03:34:00+00:00,,,,,,
18550,2024-10-17 03:35:00+00:00,,,,,,
18551,2024-10-17 03:36:00+00:00,,,,,,
18552,2024-10-17 03:37:00+00:00,,,,,,
18553,2024-10-17 03:38:00+00:00,,,,,,
18554,2024-10-17 03:39:00+00:00,,,,,,
18555,2024-10-17 03:40:00+00:00,,,,,,
18556,2024-10-17 03:41:00+00:00,,,,,,
18557,2024-10-17 03:42:00+00:00,,,,,,
18558,2024-10-17 03:43:00+00:00,,,,,,
18559,2024-10-17 03:44:00+00:00,,,,,,
18560,2024-10-17 03:45:00+00:00,,,,,,
18561,2024-10-17 03:46:00+00:00,,,,,,
18562,2024-10-17 03:47:00+00:00,,,,,,
18563,2024-10-17 03:48:00+00:00,,,,,,
18564,2024-10-17 03:49:00+00:00,,,,,,
18565,2024-10-17 03:50:00+00:00,,,,,,
18566,2024-10-17 03:51:00+00:00,,,,,,
18567,2024-10-17 03:52:00+00:00,,,,,,
18568,2024-10-17 03:53:00+00:00,,,,,,
18569,2024-10-17 03:54:00+00:00,,,,,,
18570,2024-10-17 03:55:00+00:00,,,,,,
18571,2024-10-17 03:56:00+00:00,,,,,,
18572,2024-10-17 03:57:00+00:00,,,,,,
18573,2024-10-17 03:58:00+00:00,,,,,,
18574,2024-10-17 04:00:00+00:00,,,,,,
18575,2024-10-17 04:01:00+00:00,,,,,,
18576,2024-10-17 04:02:00+00:00,,,,,,
18577,2024-10-17 04:03:00+00:00,,,,,,
18578,2024-10-17 04:04:00+00:00,,,,,,
18579,2024-10-17 04:05:00+00:00,,,,,,
18580,2024-10-17 04:06:00+00:00,,,,,,
18581,2024-10-17 04:07:00+00:00,,,,,,
18582,2024-10-17 04:08:00+00:00,,,,,,
18583,2024-10-17 04:09:00+00:00,,,,,,
18584,2024-10-17 04:10:00+00:00,,,,,,
18585,2024-10-17 04:11:00+00:00,,,,,,
18586,2024-10-17 04:12:00+00:00,,,,,,
18587,2024-10-17 04:13:00+00:00,,,,,,
18588,2024-10-17 04:14:00+00:00,,,,,,
18589,2024-10-17 04:15:00+00:00,,,,,,
18590,2024-10-17 04:16:00+00:00,,,,,,
18591,2024-10-17 04:17:00+00:00,,,,,,
18592,2024-10-17 04:18:00+00:00,,,,,,
18593,2024-10-17 04:19:00+00:00,,,,,,
18594,2024-10-17 04:20:00+00:00,,,,,,
18595,2024-10-17 04:21:00+00:00,,,,,,
18596,2024-10-17 04:22:00+00:00,,,,,,
18597,2024-10-17 04:23:00+00:00,,,,,,
18598,2024-10-17 04:24:00+00:00,,,,,,
18599,2024-10-17 04:25:00+00:00,,,,,,
18600,2024-10-17 04:26:00+00:00,,,,,,
18601,2024-10-17 04:27:00+00:00,,,,,,
18602,2024-10-17 04:28:00+00:00,,,,,,
18603,2024-10-17 04:29:00+00:00,,,,,,
18604,2024-10-17 04:30:00+00:00,,,,,,
18605,2024-10-17 04:31:00+00:00,,,,,,
18606,2024-10-17 04:32:00+00:00,,,,,,
18607,2024-10-17 04:33:00+00:00,,,,,,
18608,2024-10-17 04:34:00+00:00,,,,,,
18609,2024-10-17 04:35:00+00:00,,,,,,
18610,2024-10-17 04:36:00+00:00,,,,,,
18611,2024-10-17 04:37:00+00:00,,,,,,
18612,2024-10-17 04:38:00+00:00,,,,,,
18613,2024-10-17 04:39:00+00:00,,,,,,
18614,2024-10-17 04:40:00+00:00,,,,,,
18615,2024-10-17 04:41:00+00:00,,,,,,
18616,2024-10-17 04:42:00+00:00,,,,,,
18617,2024-10-17 04:43:00+00:00,,,,,,
18618,2024-10-17 04:44:00+00:00,,,,,,
18619,2024-10-17 04:45:00+00:00,,,,,,
18620,2024-10-17 04:46:00+00:00,,,,,,
18621,2024-10-17 04:47:00+00:00,,,,,,
18622,2024-10-17 04:48:00+00:00,,,,,,
18623,2024-10-17 04:49:00+00:00,,,,,,
18624,2024-10-17 04:50:00+00:00,,,,,,
18625,2024-10-17 04:51:00+00:00,,,,,,
18626,2024-10-17 04:52:00+00:00,,,,,,
18627,2024-10-17 04:53:00+00:00,,,,,,
18628,2024-10-17 04:54:00+00:00,,,,,,
18629,2024-10-17 04:55:00+00:00,,,,,,
18630,2024-10-17 04:56:00+00:00,,,,,,
18631,2024-10-17 04:57:00+00:00,,,,,,
18632,2024-10-17 04:58:00+00:00,,,,,,
18633,2024-10-17 04:59:00+00:00,,,,,,
18634,2024-10-17 05:00:00+00:00,,,,,,
18635,2024-10-17 05:01:00+00:00,,,,,,
18636,2024-10-17 05:02:00+00:00,,,,,,
18637,2024-10-17 05:03:00+00:00,,,,,,
18638,2024-10-17 05:04:00+00:00,,,,,,
18639,2024-10-17 05:05:00+00:00,,,,,,
18640,2024-10-17 05:06:00+00:00,,,,,,
18641,2024-10-17 05:07:00+00:00,,,,,,
18642,2024-10-17 05:08:00+00:00,,,,,,
18643,2024-10-17 05:09:00+00:00,,,,,,
18644,2024-10-17 05:10:00+00:00,,,,,,
18645,2024-10-17 05:11:00+00:00,,,,,,
18646,2024-10-17 05:12:00+00:00,,,,,,
18647,2024-10-17 05:13:00+00:00,,,,,,
18648,2024-10-17 05:14:00+00:00,,,,,,
18649,2024-10-17 05:15:00+00:00,,,,,,
18650,2024-10-17 05:16:00+00:00,,,,,,
18651,2024-10-17 05:17:00+00:00,,,,,,
18652,2024-10-17 05:18:00+00:00,,,,,,
18653,2024-10-17 05:19:00+00:00,,,,,,
18654,2024-10-17 05:20:00+00:00,,,,,,
18655,2024-10-17 05:21:00+00:00,,,,,,
18656,2024-10-17 05:22:00+00:00,,,,,,
18657,2024-10-17 05:23:00+00:00,,,,,,
18658,2024-10-17 05:24:00+00:00,,,,,,
18659,2024-10-17 05:25:00+00:00,,,,,,
18660,2024-10-17 05:26:00+00:00,,,,,,
18661,2024-10-17 05:27:00+00:00,,,,,,
18662,2024-10-17 05:28:00+00:00,,,,,,
18663,2024-10-17 05:29:00+00:00,,,,,,
18664,2024-10-17 05:30:00+00:00,,,,,,
18665,2024-10-17 05:31:00+00:00,,,,,,
18666,2024-10-17 05:32:00+00:00,,,,,,
18667,2024-10-17 05:33:00+00:00,,,,,,
18668,2024-10-17 05:34:00+00:00,,,,,,
18669,2024-10-17 05:35:00+00:00,,,,,,
18670,2024-10-17 05:36:00+00:00,,,,,,
18671,2024-10-17 05:37:00+00:00,,,,,,
18672,2024-10-17 05:38:00+00:00,,,,,,
18673,2024-10-17 05:39:00+00:00,,,,,,
18674,2024-10-17 05:40:00+00:00,,,,,,
18675,2024-10-17 05:41:00+00:00,,,,,,
18676,2024-10-17 05:42:00+00:00,,,,,,
18677,2024-10-17 05:43:00+00:00,,,,,,
18678,2024-10-17 05:44:00+00:00,,,,,,
18679,2024-10-17 05:45:00+00:00,,,,,,
18680,2024-10-17 05:46:00+00:00,,,,,,
18681,2024-10-17 05:47:00+00:00,,,,,,
18682,2024-10-17 05:48:00+00:00,,,,,,
18683,2024-10-17 05:49:00+00:00,,,,,,
18684,2024-10-17 05:50:00+00:00,,,,,,
18685,2024-10-17 05:51:00+00:00,,,,,,
18686,2024-10-17 05:52:00+00:00,,,,,,
18687,2024-10-17 05:53:00+00:00,,,,,,
18688,2024-10-17 05:54:00+00:00,,,,,,
18689,2024-10-17 05:55:00+00:00,,,,,,
18690,2024-10-17 05:56:00+00:00,,,,,,
18691,2024-10-17 05:57:00+00:00,,,,,,
18692,2024-10-17 05:58:00+00:00,,,,,,
18693,2024-10-17 05:59:00+00:00,,,,,,
18694,2024-10-17 06:00:00+00:00,,,,,,
18695,2024-10-17 06:01:00+00:00,,,,,,
18696,2024-10-17 06:02:00+00:00,,,,,,
18697,2024-10-17 06:03:00+00:00,,,,,,
18698,2024-10-17 06:04:00+00:00,,,,,,
18699,2024-10-17 06:05:00+00:00,,,,,,
18700,2024-10-17 06:06:00+00:00,,,,,,
18701,2024-10-17 06:07:00+00:00,,,,,,
18702,2024-10-17 06:08:00+00:00,,,,,,
18703,2024-10-17 06:09:00+00:00,,,,,,
18704,2024-10-17 06:10:00+00:00,,,,,,
18705,2024-10-17 06:11:00+00:00,,,,,,
18706,2024-10-17 06:12:00+00:00,,,,,,
18707,2024-10-17 06:13:00+00:00,,,,,,
18708,2024-10-17 06:14:00+00:00,,,,,,
18709,2024-10-17 06:15:00+00:00,,,,,,
18710,2024-10-17 06:16:00+00:00,,,,,,
18711,2024-10-17 06:17:00+00:00,,,,,,
18712,2024-10-17 06:18:00+00:00,,,,,,
18713,2024-10-17 06:19:00+00:00,,,,,,
18714,2024-10-17 06:20:00+00:00,,,,,,
18715,2024-10-17 06:21:00+00:00,,,,,,
18716,2024-10-17 06:22:00+00:00,,,,,,
18717,2024-10-17 06:23:00+00:00,,,,,,
18718,2024-10-17 06:24:00+00:00,,,,,,
18719,2024-10-17 06:25:00+00:00,,,,,,
18720,2024-10-17 06:26:00+00:00,,,,,,
18721,2024-10-17 06:27:00+00:00,,,,,,
18722,2024-10-17 06:28:00+00:00,,,,,,
18723,2024-10-17 06:29:00+00:00,,,,,,
18724,2024-10-17 06:30:00+00:00,,,,,,
18725,2024-10-17 06:31:00+00:00,,,,,,
18726,2024-10-17 06:32:00+00:00,,,,,,
18727,2024-10-17 06:33:00+00:00,,,,,,
18728,2024-10-17 06:34:00+00:00,,,,,,
18729,2024-10-17 06:35:00+00:00,,,,,,
18730,2024-10-17 06:36:00+00:00,,,,,,
18731,2024-10-17 06:37:00+00:00,,,,,,
18732,2024-10-17 06:38:00+00:00,,,,,,
18733,2024-10-17 06:39:00+00:00,,,,,,
18734,2024-10-17 06:40:00+00:00,,,,,,
18735,2024-10-17 06:41:00+00:00,,,,,,
18736,2024-10-17 06:42:00+00:00,,,,,,
18737,2024-10-17 06:43:00+00:00,,,,,,
18738,2024-10-17 06:44:00+00:00,,,,,,
18739,2024-10-17 06:45:00+00:00,,,,,,
18740,2024-10-17 06:46:00+00:00,,,,,,
18741,2024-10-17 06:47:00+00:00,,,,,,
18742,2024-10-17 06:48:00+00:00,,,,,,
18743,2024-10-17 06:49:00+00:00,,,,,,
18744,2024-10-17 06:50:00+00:00,,,,,,
18745,2024-10-17 06:51:00+00:00,,,,,,
18746,2024-10-17 06:52:00+00:00,,,,,,
18747,2024-10-17 06:53:00+00:00,,,,,,
18748,2024-10-17 06:54:00+00:00,,,,,,
18749,2024-10-17 06:55:00+00:00,,,,,,
18750,2024-10-17 06:56:00+00:00,,,,,,
18751,2024-10-17 06:57:00+00:00,,,,,,
18752,2024-10-17 06:58:00+00:00,,,,,,
18753,2024-10-17 06:59:00+00:00,,,,,,
18754,2024-10-17 07:00:00+00:00,,,,,,
18755,2024-10-17 07:01:00+00:00,,,,,,
18756,2024-10-17 07:02:00+00:00,,,,,,
18757,2024-10-17 07:03:00+00:00,,,,,,
18758,2024-10-17 07:04:00+00:00,,,,,,
18759,2024-10-17 07:05:00+00:00,,,,,,
18760,2024-10-17 07:06:00+00:00,,,,,,
18761,2024-10-17 07:07:00+00:00,,,,,,
18762,2024-10-17 07:08:00+00:00,,,,,,
18763,2024-10-17 07:09:00+00:00,,,,,,
18764,2024-10-17 07:10:00+00:00,,,,,,
18765,2024-10-17 07:11:00+00:00,,,,,,
18766,2024-10-17 07:12:00+00:00,,,,,,
18767,2024-10-17 07:13:00+00:00,,,,,,
18768,2024-10-17 07:14:00+00:00,,,,,,
18769,2024-10-17 07:15:00+00:00,,,,,,
18770,2024-10-17 07:16:00+00:00,,,,,,
18771,2024-10-17 07:17:00+00:00,,,,,,
18772,2024-10-17 07:18:00+00:00,,,,,,
18773,2024-10-17 07:19:00+00:00,,,,,,
18774,2024-10-17 07:20:00+00:00,,,,,,
18775,2024-10-17 07:21:00+00:00,,,,,,
18776,2024-10-17 07:22:00+00:00,,,,,,
18777,2024-10-17 07:23:00+00:00,,,,,,
18778,2024-10-17 07:24:00+00:00,,,,,,
18779,2024-10-17 07:25:00+00:00,,,,,,
18780,2024-10-17 07:26:00+00:00,,,,,,
18781,2024-10-17 07:27:00+00:00,,,,,,
18782,2024-10-17 07:28:00+00:00,,,,,,
18783,2024-10-17 07:29:00+00:00,,,,,,
18784,2024-10-17 07:30:00+00:00,,,,,,
18785,2024-10-17 07:31:00+00:00,,,,,,
18786,2024-10-17 07:32:00+00:00,,,,,,
18787,2024-10-17 07:33:00+00:00,,,,,,
18788,2024-10-17 07:34:00+00:00,,,,,,
18789,2024-10-17 07:35:00+00:00,,,,,,
18790,2024-10-17 07:36:00+00:00,,,,,,
18791,2024-10-17 07:37:00+00:00,,,,,,
18792,2024-10-17 07:38:00+00:00,,,,,,
18793,2024-10-17 07:39:00+00:00,,,,,,
18794,2024-10-17 07:40:00+00:00,,,,,,
18795,2024-10-17 07:41:00+00:00,,,,,,
18796,2024-10-17 07:42:00+00:00,,,,,,
18797,2024-10-17 07:43:00+00:00,,,,,,
18798,2024-10-17 07:44:00+00:00,,,,,,
18799,2024-10-17 07:45:00+00:00,,,,,,
18800,2024-10-17 07:46:00+00:00,,,,,,
18801,2024-10-17 07:47:00+00:00,,,,,,
18802,2024-10-17 07:48:00+00:00,,,,,,
18803,2024-10-17 07:49:00+00:00,,,,,,
18804,2024-10-17 07:50:00+00:00,,,,,,
18805,2024-10-17 07:51:00+00:00,,,,,,
18806,2024-10-17 07:52:00+00:00,,,,,,
18807,2024-10-17 07:53:00+00:00,,,,,,
18808,2024-10-17 07:54:00+00:00,,,,,,
18809,2024-10-17 07:55:00+00:00,,,,,,
18810,2024-10-17 07:56:00+00:00,,,,,,
18811,2024-10-17 07:57:00+00:00,,,,,,
18812,2024-10-17 07:58:00+00:00,,,,,,
18813,2024-10-17 07:59:00+00:00,,,,,,
18814,2024-10-17 08:00:00+00:00,,,,,,
18815,2024-10-17 08:01:00+00:00,,,,,,
18816,2024-10-17 08:02:00+00:00,,,,,,
18817,2024-10-17 08:03:00+00:00,,,,,,
18818,2024-10-17 08:04:00+00:00,,,,,,
18819,2024-10-17 08:05:00+00:00,,,,,,
18820,2024-10-17 08:06:00+00:00,,,,,,
18821,2024-10-17 08:07:00+00:00,,,,,,
18822,2024-10-17 08:08:00+00:00,,,,,,
18823,2024-10-17 08:09:00+00:00,,,,,,
18824,2024-10-17 08:10:00+00:00,,,,,,
18825,2024-10-17 08:11:00+00:00,,,,,,
18826,2024-10-17 08:12:00+00:00,,,,,,
18827,2024-10-17 08:13:00+00:00,,,,,,
18828,2024-10-17 08:14:00+00:00,,,,,,
18829,2024-10-17 08:15:00+00:00,,,,,,
18830,2024-10-17 08:16:00+00:00,,,,,,
18831,2024-10-17 08:17:00+00:00,,,,,,
18832,2024-10-17 08:18:00+00:00,,,,,,
18833,2024-10-17 08:19:00+00:00,,,,,,
18834,2024-10-17 08:20:00+00:00,,,,,,
18835,2024-10-17 08:21:00+00:00,,,,,,
18836,2024-10-17 08:22:00+00:00,,,,,,
18837,2024-10-17 08:23:00+00:00,,,,,,
18838,2024-10-17 08:24:00+00:00,,,,,,
18839,2024-10-17 08:25:00+00:00,,,,,,
18840,2024-10-17 08:26:00+00:00,,,,,,
18841,2024-10-17 08:27:00+00:00,,,,,,
18842,2024-10-17 08:28:00+00:00,,,,,,
18843,2024-10-17 08:29:00+00:00,,,,,,
18844,2024-10-17 08:30:00+00:00,,,,,,
18845,2024-10-17 08:31:00+00:00,,,,,,
18846,2024-10-17 08:32:00+00:00,,,,,,
18847,2024-10-17 08:33:00+00:00,,,,,,
18848,2024-10-17 08:34:00+00:00,,,,,,
18849,2024-10-17 08:35:00+00:00,,,,,,
18850,2024-10-17 08:36:00+00:00,,,,,,
18851,2024-10-17 08:37:00+00:00,,,,,,
18852,2024-10-17 08:38:00+00:00,,,,,,
18853,2024-10-17 08:39:00+00:00,,,,,,
18854,2024-10-17 08:40:00+00:00,,,,,,
18855,2024-10-17 08:41:00+00:00,,,,,,
18856,2024-10-17 08:42:00+00:00,,,,,,
18857,2024-10-17 08:43:00+00:00,,,,,,
18858,2024-10-17 08:44:00+00:00,,,,,,
18859,2024-10-17 08:45:00+00:00,,,,,,
18860,2024-10-17 08:46:00+00:00,,,,,,
18861,2024-10-17 08:47:00+00:00,,,,,,
18862,2024-10-17 08:48:00+00:00,,,,,,
18863,2024-10-17 08:49:00+00:00,,,,,,
18864,2024-10-17 08:50:00+00:00,,,,,,
18865,2024-10-17 08:51:00+00:00,,,,,,
18866,2024-10-17 08:52:00+00:00,,,,,,
18867,2024-10-17 08:53:00+00:00,,,,,,
18868,2024-10-17 08:54:00+00:00,,,,,,
18869,2024-10-17 08:55:00+00:00,,,,,,
18870,2024-10-17 08:56:00+00:00,,,,,,
18871,2024-10-17 08:57:00+00:00,,,,,,
18872,2024-10-17 08:58:00+00:00,,,,,,
18873,2024-10-17 08:59:00+00:00,,,,,,
18874,2024-10-17 09:00:00+00:00,,,,,,
18875,2024-10-17 09:01:00+00:00,,,,,,
18876,2024-10-17 09:02:00+00:00,,,,,,
18877,2024-10-17 09:03:00+00:00,,,,,,
18878,2024-10-17 09:04:00+00:00,,,,,,
18879,2024-10-17 09:05:00+00:00,,,,,,
18880,2024-10-17 09:06:00+00:00,,,,,,
18881,2024-10-17 09:07:00+00:00,,,,,,
18882,2024-10-17 09:08:00+00:00,,,,,,
18883,2024-10-17 09:09:00+00:00,,,,,,
18884,2024-10-17 09:10:00+00:00,,,,,,
18885,2024-10-17 09:11:00+00:00,,,,,,
18886,2024-10-17 09:12:00+00:00,,,,,,
18887,2024-10-17 09:13:00+00:00,,,,,,
18888,2024-10-17 09:14:00+00:00,,,,,,
18889,2024-10-17 09:15:00+00:00,,,,,,
18890,2024-10-17 09:16:00+00:00,,,,,,
18891,2024-10-17 09:17:00+00:00,,,,,,
18892,2024-10-17 09:18:00+00:00,,,,,,
18893,2024-10-17 09:19:00+00:00,,,,,,
18894,2024-10-17 09:20:00+00:00,,,,,,
18895,2024-10-17 09:21:00+00:00,,,,,,
18896,2024-10-17 09:22:00+00:00,,,,,,
18897,2024-10-17 09:23:00+00:00,,,,,,
18898,2024-10-17 09:24:00+00:00,,,,,,
18899,2024-10-17 09:25:00+00:00,,,,,,
18900,2024-10-17 09:26:00+00:00,,,,,,
18901,2024-10-17 09:27:00+00:00,,,,,,
18902,2024-10-17 09:28:00+00:00,,,,,,
18903,2024-10-17 09:29:00+00:00,,,,,,
18904,2024-10-17 09:30:00+00:00,,,,,,
18905,2024-10-17 09:31:00+00:00,,,,,,
18906,2024-10-17 09:32:00+00:00,,,,,,
18907,2024-10-17 09:33:00+00:00,,,,,,
18908,2024-10-17 09:34:00+00:00,,,,,,
18909,2024-10-17 09:35:00+00:00,,,,,,
18910,2024-10-17 09:36:00+00:00,,,,,,
18911,2024-10-17 09:37:00+00:00,,,,,,
18912,2024-10-17 09:38:00+00:00,,,,,,
18913,2024-10-17 09:39:00+00:00,,,,,,
18914,2024-10-17 09:40:00+00:00,,,,,,
18915,2024-10-17 09:41:00+00:00,,,,,,
18916,2024-10-17 09:42:00+00:00,,,,,,
18917,2024-10-17 09:43:00+00:00,,,,,,
18918,2024-10-17 09:44:00+00:00,,,,,,
18919,2024-10-17 09:45:00+00:00,,,,,,
18920,2024-10-17 09:46:00+00:00,,,,,,
18921,2024-10-17 09:47:00+00:00,,,,,,
18922,2024-10-17 09:48:00+00:00,,,,,,
18923,2024-10-17 09:49:00+00:00,,,,,,
18924,2024-10-17 09:50:00+00:00,,,,,,
18925,2024-10-17 09:51:00+00:00,,,,,,
18926,2024-10-17 09:52:00+00:00,,,,,,
18927,2024-10-17 09:53:00+00:00,,,,,,
18928,2024-10-17 09:54:00+00:00,,,,,,
18929,2024-10-17 09:55:00+00:00,,,,,,
18930,2024-10-17 09:56:00+00:00,,,,,,
18931,2024-10-17 09:57:00+00:00,,,,,,
18932,2024-10-17 09:58:00+00:00,,,,,,
18933,2024-10-17 09:59:00+00:00,,,,,,
18934,2024-10-17 10:00:00+00:00,,,,,,
18935,2024-10-17 10:01:00+00:00,,,,,,
18936,2024-10-17 10:02:00+00:00,,,,,,
18937,2024-10-17 10:03:00+00:00,,,,,,
18938,2024-10-17 10:04:00+00:00,,,,,,
18939,2024-10-17 10:05:00+00:00,,,,,,
18940,2024-10-17 10:06:00+00:00,,,,,,
18941,2024-10-17 10:07:00+00:00,,,,,,
18942,2024-10-17 10:08:00+00:00,,,,,,
18943,2024-10-17 10:09:00+00:00,,,,,,
18944,2024-10-17 10:10:00+00:00,,,,,,
18945,2024-10-17 10:11:00+00:00,,,,,,
18946,2024-10-17 10:12:00+00:00,,,,,,
18947,2024-10-17 10:13:00+00:00,,,,,,
18948,2024-10-17 10:14:00+00:00,,,,,,
18949,2024-10-17 10:15:00+00:00,,,,,,
18950,2024-10-17 10:16:00+00:00,,,,,,
18951,2024-10-17 10:17:00+00:00,,,,,,
18952,2024-10-17 10:18:00+00:00,,,,,,
18953,2024-10-17 10:19:00+00:00,,,,,,
18954,2024-10-17 10:20:00+00:00,,,,,,
18955,2024-10-17 10:21:00+00:00,,,,,,
18956,2024-10-17 10:22:00+00:00,,,,,,
18957,2024-10-17 10:23:00+00:00,,,,,,
18958,2024-10-17 10:24:00+00:00,,,,,,
18959,2024-10-17 10:25:00+00:00,,,,,,
18960,2024-10-17 10:26:00+00:00,,,,,,
18961,2024-10-17 10:27:00+00:00,,,,,,
18962,2024-10-17 10:28:00+00:00,,,,,,
18963,2024-10-17 10:29:00+00:00,,,,,,
18964,2024-10-17 10:30:00+00:00,,,,,,
18965,2024-10-17 10:31:00+00:00,,,,,,
18966,2024-10-17 10:32:00+00:00,,,,,,
18967,2024-10-17 10:33:00+00:00,,,,,,
18968,2024-10-17 10:34:00+00:00,,,,,,
18969,2024-10-17 10:35:00+00:00,,,,,,
18970,2024-10-17 10:36:00+00:00,,,,,,
18971,2024-10-17 10:37:00+00:00,,,,,,
18972,2024-10-17 10:38:00+00:00,,,,,,
18973,2024-10-17 10:39:00+00:00,,,,,,
18974,2024-10-17 10:40:00+00:00,,,,,,
18975,2024-10-17 10:41:00+00:00,,,,,,
18976,2024-10-17 10:42:00+00:00,,,,,,
18977,2024-10-17 10:43:00+00:00,,,,,,
18978,2024-10-17 10:44:00+00:00,,,,,,
18979,2024-10-17 10:45:00+00:00,,,,,,
18980,2024-10-17 10:46:00+00:00,,,,,,
18981,2024-10-17 10:47:00+00:00,,,,,,
18982,2024-10-17 10:48:00+00:00,,,,,,
18983,2024-10-17 10:49:00+00:00,,,,,,
18984,2024-10-17 10:50:00+00:00,,,,,,
18985,2024-10-17 10:51:00+00:00,,,,,,
18986,2024-10-17 10:52:00+00:00,,,,,,
18987,2024-10-17 10:53:00+00:00,,,,,,
18988,2024-10-17 10:54:00+00:00,,,,,,
